12月23日 週一,上午11:20。,TPE,清晨6:50。,LAX,長榮航空,直達航班。,Non-stop,11 小時 30 分鐘,No,Boeing 777,BR 6,經濟艙,"08/21 - $22,026, 08/22 - $22,020, 08/23 - $22,020, 08/24 - $22,026, 08/25 - $21,972, 08/26 - $21,972, 08/27 - $21,954, 08/28 - $21,953, 08/29 - $20,538, 08/30 - $20,544, 08/31 - $20,538, 09/01 - $20,538, 09/02 - $20,538, 09/03 - $20,538, 09/04 - $20,555, 09/05 - $20,555, 09/06 - $20,564, 09/07 - $20,555, 09/08 - $20,347, 09/09 - $20,347, 09/10 - $20,346, 09/11 - $20,346, 09/12 - $20,418, 09/13 - $20,415, 09/14 - $20,412, 09/15 - $20,412, 09/16 - $20,412, 09/17 - $20,393, 09/18 - $20,383, 09/19 - $20,383, 09/20 - $20,387, 09/21 - $20,393, 09/22 - $20,393, 09/23 - $20,393, 09/24 - $20,457, 09/25 - $21,772, 09/26 - $21,760, 09/27 - $21,757, 09/28 - $21,745, 09/29 - $21,745, 09/30 - $21,745, 10/01 - $21,729, 10/02 - $21,736, 10/03 - $21,756, 10/04 - $21,756, 10/05 - $21,775, 10/06 - $21,775, 10/07 - $21,775, 10/08 - $21,804, 10/09 - $21,791, 10/10 - $21,791, 10/11 - $21,793, 10/12 - $21,795, 10/13 - $21,799, 10/14 - $21,799, 10/15 - $20,062, 10/16 - $20,066, 10/17 - $20,066, 10/18 - $20,065, 10/19 - $20,062, "
12月23日 週一,晚上7:45。,TSA,"晚上7:00 (星期二, 12月 24)。",XMN,廈門航空,需轉機 1 次的航班。,25 小時 25 分鐘,39 小時 15 分鐘,No,Boeing 737,MF 882,未找到艙等,
12月23日 週一,上午8:20。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,13 小時 55 分鐘,28 小時 35 分鐘,No,Boeing 777,CX 407,經濟艙,"08/21 - $24,399, 08/22 - $24,386, 08/23 - $24,384, 08/24 - $24,397, 08/25 - $24,397, 08/26 - $24,397, 08/27 - $24,365, 08/28 - $24,364, 08/29 - $24,382, 08/30 - $24,394, 08/31 - $24,382, 09/01 - $23,361, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,786, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $19,424, 09/12 - $17,489, 09/13 - $22,034, 09/14 - $22,032, 09/15 - $22,032, 09/16 - $19,432, 09/17 - $19,399, 09/18 - $21,983, 09/19 - $19,390, 09/20 - $19,403, 09/21 - $19,400, 09/22 - $19,400, 09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $21,943, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,396, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,上午9:50。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,12 小時 20 分鐘,27 小時 5 分鐘,No,Airbus A350,CX 499,經濟艙,
12月23日 週一,上午9:50。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,12 小時 35 分鐘,27 小時 5 分鐘,No,Airbus A330,CX 469,經濟艙,
12月23日 週一,上午10:45。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,11 小時 25 分鐘,26 小時 10 分鐘,No,Boeing 777,CX 489,經濟艙,"08/21 - $24,399, 08/22 - $24,386, 08/23 - $24,384, 08/24 - $24,397, 08/25 - $24,397, 08/26 - $24,397, 08/27 - $24,365, 08/28 - $24,364, 08/29 - $24,382, 08/30 - $24,394, 08/31 - $24,382, 09/01 - $23,361, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,786, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $17,474, 09/12 - $17,489, 09/13 - $22,034, 09/14 - $22,032, 09/15 - $22,032, 09/16 - $19,432, 09/17 - $21,999, 09/18 - $21,983, 09/19 - $19,390, 09/20 - $19,403, 09/21 - $19,400, 09/22 - $19,400, 09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $19,343, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,396, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,中午12:25。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,9 小時 55 分鐘,24 小時 30 分鐘,No,Airbus A330,CX 461,經濟艙,
12月23日 週一,下午1:20。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,未找到停留時間,23 小時 35 分鐘,No,Airbus A330,CX 495,經濟艙,
12月23日 週一,下午3:50。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,6 小時 30 分鐘,21 小時 5 分鐘,No,Airbus A330,CX 443,經濟艙,"08/21 - $24,399, 08/22 - $24,386, 08/23 - $24,384, 08/24 - $24,397, 08/25 - $24,397, 08/26 - $24,397, 08/27 - $24,365, 08/28 - $24,364, 08/29 - $24,382, 08/30 - $24,394, 08/31 - $24,382, 09/01 - $23,361, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,786, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $17,474, 09/12 - $17,489, 09/13 - $22,034, 09/14 - $22,032, 09/15 - $22,032, 09/16 - $19,432, 09/17 - $21,999, 09/18 - $21,983, 09/19 - $19,390, 09/20 - $19,403, 09/21 - $19,400, 09/22 - $19,400, 09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $19,343, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,396, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,下午5:00。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,5 小時 20 分鐘,19 小時 55 分鐘,No,Airbus A330,CX 421,經濟艙,"09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $19,343, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,396, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,下午6:35。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,3 小時 45 分鐘,18 小時 20 分鐘,No,Airbus A321neo,CX 473,經濟艙,"08/21 - $24,399, 08/22 - $24,386, 08/23 - $24,384, 08/24 - $24,397, 08/25 - $24,397, 08/26 - $24,397, 08/27 - $24,365, 08/28 - $24,364, 08/29 - $24,382, 08/30 - $24,394, 08/31 - $24,382, 09/01 - $23,361, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,786, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $17,474, 09/12 - $17,489, 09/13 - $22,034, 09/14 - $22,032, 09/15 - $22,032, 09/16 - $19,432, 09/17 - $21,999, 09/18 - $21,983, 09/19 - $19,390, 09/20 - $19,403, 09/21 - $19,400, 09/22 - $19,400, 09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $21,943, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,396, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,晚上7:30。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,2 小時 50 分鐘,17 小時 25 分鐘,No,Boeing 777,CX 565,經濟艙,"08/21 - $24,399, 08/22 - $24,386, 08/23 - $24,384, 08/24 - $24,397, 08/25 - $24,397, 08/26 - $24,397, 08/27 - $24,365, 08/28 - $24,364, 08/29 - $24,382, 08/30 - $24,394, 08/31 - $24,382, 09/01 - $23,361, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,786, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $19,424, 09/12 - $17,489, 09/13 - $22,034, 09/14 - $22,032, 09/15 - $22,032, 09/16 - $19,432, 09/17 - $19,399, 09/18 - $21,983, 09/19 - $19,390, 09/20 - $19,403, 09/21 - $19,400, 09/22 - $19,400, 09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $21,943, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,396, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,晚上7:40。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,2 小時 40 分鐘,17 小時 15 分鐘,No,Boeing 777,CX 451,經濟艙,"08/21 - $24,399, 08/22 - $24,386, 08/23 - $24,384, 08/24 - $24,397, 08/25 - $24,397, 08/26 - $24,397, 08/27 - $24,365, 08/28 - $24,364, 08/29 - $24,382, 08/30 - $24,394, 08/31 - $24,382, 09/01 - $23,361, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,786, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $19,424, 09/12 - $17,489, 09/13 - $22,034, 09/14 - $22,032, 09/15 - $22,032, 09/16 - $19,432, 09/17 - $19,399, 09/18 - $21,983, 09/19 - $19,390, 09/20 - $19,403, 09/21 - $19,400, 09/22 - $19,400, 09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $21,943, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,396, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,晚上8:15。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,2 小時 5 分鐘,16 小時 40 分鐘,No,Airbus A350,CX 531,經濟艙,"08/21 - $24,399, 08/22 - $24,386, 08/23 - $24,384, 08/24 - $24,397, 08/25 - $24,397, 08/26 - $24,397, 08/27 - $24,365, 08/28 - $24,364, 08/29 - $24,382, 08/30 - $24,394, 08/31 - $24,382, 09/01 - $23,361, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,786, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $19,424, 09/12 - $17,489, 09/13 - $22,034, 09/14 - $22,032, 09/15 - $22,032, 09/16 - $19,432, 09/17 - $21,999, 09/18 - $21,983, 09/19 - $19,390, 09/20 - $19,403, 09/21 - $19,400, 09/22 - $19,400, 09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $21,943, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,396, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,晚上9:15。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,未找到停留時間,15 小時 40 分鐘,No,Boeing 777,CX 479,經濟艙,"08/21 - $24,399, 08/22 - $24,386, 08/23 - $24,384, 08/24 - $24,397, 08/25 - $24,397, 08/26 - $24,397, 08/27 - $24,365, 08/28 - $24,364, 08/29 - $24,382, 08/30 - $24,394, 08/31 - $24,382, 09/01 - $23,361, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,786, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $17,474, 09/12 - $17,489, 09/13 - $22,034, 09/14 - $22,032, 09/15 - $22,032, 09/16 - $19,432, 09/17 - $19,399, 09/18 - $21,983, 09/19 - $19,390, 09/20 - $19,403, 09/21 - $19,400, 09/22 - $19,400, 09/23 - $19,400, 09/24 - $19,406, 09/25 - $19,417, 09/26 - $19,398, 09/27 - $19,393, 09/28 - $19,374, 09/29 - $19,374, 09/30 - $19,374, 10/01 - $19,343, 10/02 - $21,957, 10/03 - $19,389, 10/04 - $19,389, 10/05 - $17,471, 10/06 - $19,421, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, 10/19 - $17,490, "
12月23日 週一,上午10:45。,TPE,上午10:00。,SEA,達美航空,需轉機 1 次的航班。,1 小時 5 分鐘,15 小時 15 分鐘,No,Airbus A330-900neo,DL 68,經濟艙,"08/21 - $27,909, 08/22 - $27,903, 08/23 - $27,903, 08/24 - $27,909, 08/25 - $31,159, 08/26 - $31,159, 08/27 - $31,143, 08/28 - $31,143, 08/29 - $31,152, 08/30 - $36,356, 08/31 - $36,352, 09/01 - $31,152, 09/02 - $31,152, 09/03 - $36,362, 09/04 - $36,366, 09/05 - $36,369, 09/06 - $36,373, 09/07 - $36,366, 09/08 - $36,366, 09/09 - $31,166, 09/10 - $31,165, 09/11 - $30,960, 09/12 - $30,970, 09/13 - $30,967, 09/14 - $30,964, 09/15 - $30,964, 09/16 - $30,964, 09/17 - $30,948, 09/18 - $30,941, 09/19 - $30,944, 09/20 - $36,151, 09/21 - $30,948, 09/22 - $30,948, 09/23 - $30,948, 09/24 - $36,151, 09/25 - $36,157, 09/26 - $36,147, 09/27 - $36,145, 09/28 - $36,135, 09/29 - $36,135, 09/30 - $30,935, 10/01 - $30,922, 10/02 - $30,928, 10/03 - $30,945, 10/04 - $30,947, 10/05 - $30,960, 10/06 - $30,960, 10/07 - $30,960, 10/08 - $30,984, 10/09 - $30,974, 10/10 - $27,725, 10/11 - $27,727, 10/12 - $27,730, 10/13 - $27,730, 10/14 - $27,730, 10/15 - $30,971, 10/16 - $27,724, 10/17 - $23,460, 10/18 - $23,459, 10/19 - $23,456, "
12月23日 週一,上午10:45。,TPE,下午4:32。,SEA,達美航空,需轉機 1 次的航班。,7 小時 40 分鐘,21 小時 47 分鐘,No,Airbus A330-900neo,DL 68,經濟艙,
12月23日 週一,上午10:45。,TPE,晚上8:25。,SEA,達美航空,需轉機 1 次的航班。,11 小時 30 分鐘,25 小時 40 分鐘,No,Airbus A330-900neo,DL 68,經濟艙,
12月23日 週一,上午10:45。,TPE,晚上10:49。,SEA,達美航空,需轉機 1 次的航班。,13 小時 45 分鐘,28 小時 4 分鐘,No,Airbus A330-900neo,DL 68,經濟艙,
12月23日 週一,上午11:10。,TPE,上午10:08。,SFO,聯合航空,需轉機 1 次的航班。,未找到停留時間,14 小時 58 分鐘,No,Boeing 777,UA 872,經濟艙,"08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $21,035, 10/01 - $20,976, 10/02 - $20,982, 10/03 - $21,031, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, 10/19 - $19,306, "
12月23日 週一,上午11:10。,TPE,中午12:33。,SFO,聯合航空,需轉機 1 次的航班。,4 小時 25 分鐘,17 小時 23 分鐘,No,Boeing 777,UA 872,經濟艙,"08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $25,796, 10/01 - $21,618, 10/02 - $21,624, 10/03 - $25,852, 10/04 - $19,283, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, 10/19 - $19,306, "
12月23日 週一,上午11:10。,TPE,下午2:46。,SFO,聯合航空,需轉機 1 次的航班。,6 小時 40 分鐘,19 小時 36 分鐘,No,Boeing 777,UA 872,經濟艙,"08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $21,035, 10/01 - $21,008, 10/02 - $21,624, 10/03 - $25,852, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, 10/19 - $19,306, "
12月23日 週一,上午11:10。,TPE,下午3:34。,SFO,聯合航空,需轉機 1 次的航班。,7 小時 28 分鐘,20 小時 24 分鐘,No,Boeing 777,UA 872,經濟艙,"08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,139, 10/01 - $20,125, 10/02 - $20,982, 10/03 - $21,031, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, 10/19 - $19,306, "
12月23日 週一,上午11:10。,TPE,下午6:06。,SFO,聯合航空,需轉機 1 次的航班。,未找到停留時間,22 小時 56 分鐘,No,Boeing 777,UA 872,經濟艙,"08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $21,035, 10/01 - $21,022, 10/02 - $21,624, 10/03 - $25,852, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, 10/19 - $19,306, "
12月23日 週一,上午11:10。,TPE,晚上7:57。,SFO,聯合航空,需轉機 1 次的航班。,11 小時 51 分鐘,24 小時 47 分鐘,No,Boeing 777,UA 872,經濟艙,"08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,337, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,261, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, 10/19 - $19,306, "
